ACTCountryID,AgodaCountryID,ACTDestinationID,AgodaDestinationID,ACTDesintationNameEN,AgodaDestinationNameEN,AgodaLatitude,AgodaLongitude
100,35,,724757,,Rajgarh ( Himachal Pradesh),30.854919,77.296865
100,35,,724759,,Sarangpur,22.579146,78.151058
100,35,,724761,,Wafeghar,18.593644,73.248121
100,35,,724763,,Waidhan,24.070091,82.628058
100,35,,724764,,Wardha (Maharashtra),20.748994,78.60696
100,35,,724765,,Yadagirigutta,17.587596,78.941392
100,35,,724766,,Yalamunchili Lanka,16.486343,81.806598
100,35,,724767,,Yamunotri,30.990286,78.452843
100,35,,724768,,Zarwad,19.828152,73.510359
100,35,,724769,,Zuluk,27.257789,88.784384
100,35,,725237,,Agatti,10.850655,72.190172
100,35,,725951,,Gauchar,30.288013,79.155357
100,35,,728335,,Gurdaspur,32.044432,75.407797
100,35,,728336,,Raj Gunda,32.092309,76.757842
100,35,,728337,,Shangarh,31.743255,77.397558
100,35,,728338,,Abohar,30.150797,74.197381
100,35,,728340,,Nanakmatta,28.941414,79.816032
100,35,,728341,,Sankri,31.075826,78.187375
100,35,,728342,,Kotkhai,31.114985,77.542529
100,35,,728343,,Uleytokpo,34.254027,77.09378
100,35,,728344,,Sumur,34.621045,77.618371
100,35,,728345,,Keylong,32.569587,77.025801
100,35,,728346,,Jispa,32.625828,77.165405
100,35,,728347,,Reengus,27.361908,75.574248
100,35,,728348,,Deesa,24.251204,72.18777
100,35,,728349,,Dholavira,23.864094,70.217175
100,35,,728350,,Karimugal,9.992656,76.398195
100,35,,728351,,Kolenchery,9.978506,76.475497
100,35,,728352,,Doria Gaon,26.960317,94.158039
100,35,,728353,,Madhubani,26.349537,86.071732
100,35,,728354,,Begusarai,25.417509,86.125778
100,35,,728355,,Nawada,24.885236,85.538224
100,35,,728356,,Bihar Sharif,25.196491,85.520006
100,35,,728358,,Jetpur,21.754102,70.62049
100,35,,728359,,Paren Godak Khasmahal,27.082354,88.856705
100,35,,728360,,Rongli,27.20702,88.695298
100,35,,728361,,latpanchar,26.912694,88.400536
100,35,,728362,,Sardarshahr,28.43504,74.503548
100,35,,728363,,Gwaldam,30.009722,79.565152
100,35,,728364,,Baniyakund,30.480627,79.200092
100,35,,728365,,Chippni,31.634204,77.484073
100,35,,728367,,Gangnani,30.922168,78.659207
100,35,,728368,,Kelagur,13.159871,75.45896
100,35,,728369,,Azhagappapuram,8.147582,77.550777
100,35,,728370,,Colachel,8.176477,77.25426
100,35,,728371,,Vandiperiyar,9.550162,77.083263
100,35,,728372,,Vizianagaram,18.104175,83.405035
100,35,,728373,,Pathara,19.639333,85.170327
100,35,,728374,,Bomdila,27.2583,92.417822
100,35,,732193,,Kilavarai,10.20769,77.310835
100,35,,732200,,Haflong,25.16316,93.014043
100,35,,732201,,Hailakandi,24.68237,92.560303
100,35,,732230,,Hiriyur,13.950773,76.613435
100,35,,732234,,Kovur,14.501405,79.987423
100,35,,732236,,Amingad,16.05749,75.949067
100,35,,732241,,Warora,20.237356,79.012875
100,35,,732249,,Thawe,26.433956,84.396642
100,35,,732251,,Deoria,26.501329,83.780394
100,35,,732255,,Farrukhabad,27.384323,79.593121
100,35,,732257,,Bongaigaon,26.491166,90.532627
100,35,,732258,,Cooch Behar,26.333551,89.448796
100,35,,732259,,Buxar,25.570823,83.9815
100,35,,734215,,Nubra Valley,34.685862,77.56905
100,35,,734217,,Sumoor,34.596969,77.864925
100,35,,734219,,Hirekerur,14.452546,75.45841
100,35,,734220,,Maddur,12.613727,77.024851
100,35,,734223,,Attur,11.650411,78.596617
100,35,,734225,,Thiruparangundram,9.846332,78.053236
100,35,,734226,,Alangulam,8.853295,77.491704
100,35,,734227,,Ambasamudram,8.691588,77.391821
100,35,,734228,,Dhari,21.309877,71.049404
100,35,,734229,,Talaja,21.363801,72.033325
100,35,,734231,,Chorasi,21.172403,72.677169
100,35,,734232,,Georai,19.247682,75.742402
100,35,,734233,,Malshiras,17.826235,74.919171
100,35,,734234,,Walwa,17.017087,74.294023
100,35,,734235,,Mundargi,15.222521,75.804736
100,35,,734240,,Lingsugur,16.102172,76.516394
100,35,,734241,,Kushtagi,15.824781,76.170597
100,35,,734246,,Chhuria,20.941944,80.694792
100,35,,734247,,Mahasamund,21.201412,82.194114
100,35,,734251,,Katol,21.232465,78.632666
100,35,,734252,,Sakoli,21.102431,79.98014
100,35,,734253,,Tirora,21.372506,79.950861
100,35,,734257,,Nilagiri,21.476647,86.735865
100,35,,734264,,Ferrargunj,11.882327,92.663905
100,35,,734266,,Maujamabad,26.710301,75.361832
100,35,,734267,,Danta Ramgarh,27.360515,75.235157
100,35,,734270,,Bap,27.41353,72.257441
100,35,,734271,,Jaswantpura,24.989637,72.432902
100,35,,734272,,Sojat,25.962126,73.662349
100,35,,734274,,Bhadesar,24.699627,74.452868
100,35,,734276,,Salumbar,24.091697,74.095533
100,35,,734277,,Semari,24.737487,73.615558
100,35,,734283,,Prantij,23.44036,72.890274
100,35,,734287,,Jhajjar,28.535747,76.665773
100,35,,734288,,Nuh,28.103223,77.046078
100,35,,734289,,Ballabgarh,28.275966,77.425471
100,35,,734290,,Kapashera,28.565991,76.977199
100,35,,734292,,Bassi,26.802128,76.1205
100,35,,734293,,Ramganj Mandi,24.709187,75.945555
100,35,,734297,,Shahjahanpur,27.827782,79.849498
100,35,,734299,,Gola Gokaran Nath,28.184425,80.472252
100,35,,734301,,Unnao,26.501109,80.50618
100,35,,734302,,Lalganj,26.174762,80.883158
100,35,,734305,,Akbarpur,26.430952,80.022947
100,35,,734308,,Banda (Uttar Pradesh),25.626626,80.399941
100,35,,734309,,Basti,26.727229,82.779381
100,35,,734310,,Etah,27.553677,78.67424
100,35,,734312,,Dabra,25.971555,78.369225
100,35,,734316,,Tamia,22.459319,78.691581
100,35,,734321,,Shergole,34.426198,76.33896
100,35,,734322,,Kathua,32.425843,75.535798
100,35,,734323,,Sallar,33.905013,75.235564
100,35,,734324,,Bhaderwah,32.997006,75.685929
100,35,,734326,,Chaurah,32.825998,76.224246
100,35,,734327,,Nurpur,32.318927,75.922114
100,35,,734328,,Sundarnagar,31.478904,76.887054
100,35,,734329,,Arki,31.15319,76.935684
100,35,,734330,,Pachhad,30.758071,77.196756
100,35,,734331,,Theog,31.066958,77.424714
100,35,,734332,,Nerua,30.921232,77.700174
100,35,,734333,,Jubbal,31.086753,77.760291
100,35,,734334,,Chirgaon,31.289319,77.950818
100,35,,734335,,Fatehgarh Sahib,30.571121,76.42233
100,35,,734338,,Sardulgarh,29.748132,75.288623
100,35,,734339,,Samana,30.139608,76.163257
100,35,,734340,,Dhuri,30.395165,75.802779
100,35,,734342,,Brinad,30.861836,77.853497
100,35,,734343,,Bajpur,29.172681,79.164211
100,35,,734344,,Shahbad,30.173666,76.855364
100,35,,734345,,Pehowa,30.025097,76.609495
100,35,,734347,,Rawatsar,29.06662,74.327156
100,35,,734348,,Jansath,29.400583,77.936056
100,35,,734350,,Banka,24.864269,86.884671
100,35,,734354,,Giriak,25.05656,85.541272
100,35,,734357,,Murarai-II,24.426791,87.908787
100,35,,734358,,Salanpur,23.805011,86.896608
100,35,,734362,,Palkot,22.855928,84.61857
100,35,,734364,,Khajni,26.494435,83.413354
100,35,,734365,,Tamkuhi Raj,26.718098,84.204353
100,35,,734369,,Siwan,26.264729,84.329011
100,35,,734370,,Chapra,25.76564,84.775928
100,35,,734371,,Hajipur,25.72048,85.244897
100,35,,734375,,Moirang,24.455117,93.794645
100,35,,734376,,Ukhrul Central,25.0923,94.38928
100,35,,734378,,Umsning,25.809205,92.010858
100,35,,734379,,Pynursla,25.272746,91.886173
100,35,,734380,,Thadlaskein,25.577524,92.241613
100,35,,734381,,Chariduar,26.87307,92.745447
100,35,,734382,,Sissibargaon,27.545564,94.736681
100,35,,734385,,Sonapur,26.107764,92.004213
100,35,,734389,,Phyang,34.186526,77.491374
100,35,,734390,,Stok,34.064028,77.547409
100,35,,734391,,Lidroo,33.959345,75.303804
100,35,,734392,,Kohilangoojran,33.942964,75.293095
100,35,,734393,,Lukung,33.995773,78.410471
100,35,,734394,,Pangong Lake,33.968968,78.416838
100,35,,734403,,Giyung Lang,31.433055,78.567229
100,35,,734404,,Jari,32.001463,77.249412
100,35,,734405,,Balra,31.969345,75.462818
100,35,,734406,,Batala,31.814976,75.210796
100,35,,734407,,Tarn Taran Sahib,31.468833,74.937403
100,35,,734408,,Beas,31.519126,75.284109
100,35,,734409,,Sarari Dhar,31.635221,76.814042
100,35,,734412,,Vikasnagar,30.47467,77.763947
100,35,,734413,,Sitapur,30.623141,79.000314
100,35,,734415,,Jalai,30.453545,79.078874
100,35,,734417,,Dronagiri,30.573672,79.864078
100,35,,734418,,Chhara,29.494843,79.483031
100,35,,734419,,Amrora,29.740453,78.885626
100,35,,734420,,Seraki,30.348077,78.135376
100,35,,734421,,Thamana,30.149434,78.665892
100,35,,734422,,Laluri,30.254755,78.640782
100,35,,734423,,Dadlana,29.491786,76.900264
100,35,,734426,,Chamiarhi,30.941336,76.862601
100,35,,734427,,Bhuri,30.713116,77.040481
100,35,,734429,,Bhoj Balig,30.669306,77.075884
100,35,,734432,,Kot Kapura,30.581204,74.816486
100,35,,734433,,3Ml,29.87582,73.918207
100,35,,734434,,Gairsar,28.161859,73.463023
100,35,,734437,,Phuliya,26.360378,70.454218
100,35,,734438,,Lakhmana,26.587767,71.236008
100,35,,734439,,Doongre Ki Dhani,26.623298,71.935052
100,35,,734440,,Ratanpura,26.455529,72.326801
100,35,,734441,,Khetasar,26.665602,72.825365
100,35,,734442,,Vishnoiyon Ki Dhani,26.978644,73.265574
100,35,,734443,,Gotan,26.65407,73.733619
100,35,,734445,,Sundarpura,27.228732,75.953941
100,35,,734446,,Sar,27.149797,75.890703
100,35,,734448,,Bawarla,26.28337,73.24301
100,35,,734449,,Chak Barliya,26.014745,72.887713
100,35,,734450,,Vishnu Ki Dhani,25.96547,73.014047
100,35,,734451,,Khandi,25.939619,73.01938
100,35,,734453,,Danthal,25.306724,74.685066
100,35,,734454,,Ordi,24.820605,74.644198
100,35,,734455,,Roop Pura,24.830849,74.526754
100,35,,734456,,Rughnathpura,24.846898,74.73973
100,35,,734457,,Badarda,24.992076,73.845912
100,35,,734459,,Falna,25.23957,73.251491
100,35,,734460,,Dantiwara,25.239584,73.323031
100,35,,734461,,Bisalpur,25.105923,73.192329
100,35,,734462,,Sanchore,24.757303,71.78086
100,35,,734463,,Kansari,24.328985,72.135548
100,35,,734468,,Ajod,22.403482,73.160613
100,35,,734471,,Maharashtra,19.315993,73.897086
100,35,,734472,,Chirad,19.155337,73.461272
100,35,,734473,,Mankiwali,19.088009,73.405154
100,35,,734474,,Phalane,18.816365,73.608987
100,35,,734475,,Padghawali,18.662627,73.292153
100,35,,734476,,Urawade,18.476518,73.672754
100,35,,734477,,Kharwade,18.455039,73.59098
100,35,,734480,,Divdevwadi,17.810945,73.839654
100,35,,734485,,Vatagaru,13.61721,75.286681
100,35,,734486,,Bekkanur,13.592982,75.301055
100,35,,734488,,Thogarihankal,13.480323,75.804326
100,35,,734489,,Doddamagaravalli,13.252167,75.620489
100,35,,734490,,Urubage,13.000175,75.571266
100,35,,734493,,Pazhayangadi,12.02689,75.257096
100,35,,734498,,Parakulam,8.840041,76.739719
100,35,,734500,,Vathykudy,10.10886,76.872689
100,35,,734501,,Mandapam,9.280167,79.133543
100,35,,734502,,Elappara,9.635089,76.980022
100,35,,734503,,Yendayar,9.617741,76.889465
100,35,,734504,,Highways,9.619086,77.338784
100,35,,734505,,Padapai,12.885419,80.034349
100,35,,734507,,Khemjai,20.355543,79.100887
100,35,,734509,,Aryan Wings Colony,23.175025,77.462094
100,35,,734510,,Sagoni Kalan,23.249186,77.532475
100,35,,734515,,Sangkhola,27.249388,88.530543
100,35,,734516,,Kumai Tea Garden,26.993284,88.829842
100,35,,734518,,Eastnar Forest,27.024283,88.769811
100,35,,734528,,Mahuan,27.34081,77.722955
100,35,,734531,,Kakori,26.868352,80.786615
100,35,,734532,,Anora Kala,26.898383,81.085848
100,35,,734533,,Dewa,27.035669,81.169766
100,35,,734534,,Baratang,12.198295,92.810062
101,192,3267,16842,Lombok,Lombok,-8.602747,116.312256
101,192,3268,101019,Ambon,Ambon,-3.7,128.166665
101,192,3269,17193,Bali,Bali,-8.750723,115.176544
101,192,,706696,,Purbalingga,-7.381479,109.354656
101,192,,709495,,Balige,2.339929,99.079653
101,192,3270,102497,Banjarmasin,Banjarmasin,-3.394504,114.584656
101,192,3271,18943,Bandung,Bandung,-6.91519,107.6035
101,192,3272,19436,Bintan Island,Bintan Island,1.091014,104.458008
101,192,3274,19392,Batam,Batam Island,1.090327,104.025421
101,192,3276,19925,Jambi,Jambi,-1.6,103.616669
101,192,3277,161718,Cilacap,Cilacap,-7.7333,109
101,192,3278,21741,Anyer,Anyer,-6.073987,105.893784
101,192,3279,105948,Papua,Irian Jaya / Papua,-4.03962,137.0874
101,192,3280,23732,Makassar,Makassar,-5.152193,119.412399
101,192,3281,21740,Bogor,Bogor,-6.478473,106.799125
101,192,3282,78901,Palembang,Palembang,-2.978699,104.7258
101,192,3283,161623,Bengkulu,Bengkulu,-3.8,102.2667
101,192,3284,19623,Cirebon,Cirebon,-6.733333,108.566666
101,192,3286,8691,Jakarta,Jakarta,-6.24705,106.8434
101,192,3288,14018,Yogyakarta,Yogyakarta,-7.797224,110.368797
101,192,3289,106013,Kendari,Kendari,-3.959818,122.570343
101,192,3290,105999,Kupang,Kupang,-10.184005,123.595419
101,192,,734923,,Lubuk Kupang,-3.273784,102.961125
101,192,3291,102496,Ketapang,Ketapang,-1.867,109.983
101,192,3292,669526,Labuan Bajo,Labuan Bajo,-8.50497,119.9071
101,192,3293,19438,Manado,Manado,1.487,124.845497
101,192,3294,21284,Medan,Medan,3.589492,98.674393
101,192,,513056,,Sumedang,-6.8309,107.9533
101,192,3295,5414,Malang,Malang,-7.97778,112.6281
101,192,,513061,,Pemalang,-6.87394,109.3641
101,192,3296,18881,Padang,Padang,-0.954393,100.350494
101,192,,671595,,Padang Sidempuan,1.381397,99.261475
101,192,3297,512948,Puncak,Puncak,-6.687795,106.825562
101,192,3299,19391,Pekanbaru,Pekanbaru,0.533333,101.449997
101,192,3300,106023,Palangkaraya,Palangkaraya,-2.21,113.92
101,192,3301,105977,Palu,Palu,-0.896722,119.867706
101,192,3302,19624,Pontianak,Pontianak,-0.028839,109.344864
101,192,3303,161737,Purwokerto,Purwokerto,-7.432092,109.247532
101,192,3304,2961,Solo,Solo (Surakarta),-7.568076,110.825443
101,192,3305,19359,Semarang,Semarang,-6.9932,110.420303
101,192,3306,21506,Samarinda,Samarinda,-0.437389,117.25296
101,192,3307,10779,Surabaya,Surabaya,-7.28585,112.738609
101,192,3308,102498,Tarakan,Tarakan,3.377711,117.626495
101,192,3309,19625,Bandar Lampung,Bandar Lampung,-5.45,105.26667
101,192,3310,256223,Tasikmalaya,Tasikmalaya,-7.327293,108.202229
101,192,3311,8026,Pasuruan,Pasuruan,-7.633333,112.900002
101,192,3312,161814,Karawang,Karawang,-6.3125,107.295
101,192,3313,390130,Dumai,Dumai,1.669686,101.447754
101,192,3314,21936,Serang,Serang,-6.11278,106.1478
101,192,3315,161752,Madiun,Madiun,-7.6167,111.5167
101,192,3316,105614,Kediri,Kediri,-7.875625,112.131271
101,192,3318,706227,Blora,Blora,-6.969152,111.413052
101,192,3319,513106,Luwuk,Luwuk,-0.82669,123.0482
101,192,3320,106065,Banyuwangi,Banyuwangi,-8.231878,114.359264
101,192,3322,390132,Gorontalo,Gorontalo,0.554655,123.065057
101,192,3322,719582,Gorontalo,Goron Talo,-8.508153,119.885781
101,192,3323,19626,Toraja,Tana Toraja,-2.988093,120.002174
101,192,3324,513061,Pemalang,Pemalang,-6.87394,109.3641
101,192,3326,292838,Singkawang,Singkawang,1.016181,108.962402
101,192,3329,513512,Wonosobo,Wonosobo,-7.364765,109.902248
101,192,4775,512956,Pangkalan Bun,Pangkalan Bun,-2.687017,111.623068
101,192,5598,513014,Ponorogo,Ponorogo,-7.743651,111.467285
101,192,5599,12820,Sukabumi,Sukabumi,-6.918056,106.926666
101,192,5600,256216,Tulungagung,Tulungagung,-8.067337,111.906881
101,192,7040,161769,Sampit,Sampit,-2.5333,112.95
101,192,3273,88776,Balikpapan-Kalimantan,Balikpapan,-1.263539,116.827883
101,192,3273,161763,Balikpapan-Kalimantan,Kalimantan,1.61667,109.18333
101,192,3275,19806,Banda Aceh,Aceh,5.558582,95.326996
101,192,3285,106038,Bangka - Belitung,Bangka,-2.25,106
101,192,3285,106046,Bangka - Belitung,Belitung,-2.808628,107.9599
101,192,3287,,Jawa Tengah,,,
101,192,3317,161741,Kota Tegal,Tegal,-6.8667,109.1333
101,192,3321,390131,Ternate island,Ternate,0.78627,127.382011
101,192,3325,,Pulau Weh,,,
101,192,3327,,Singaraja,,,
101,192,3328,,Tabalong,,,
101,192,7041,,Subang,,,
101,192,,5152,,Bekasi,-6.249776,107.168198
101,192,,12730,,Mataram,-8.583333,116.116669
101,192,,14472,,Purwakarta,-6.556944,107.443336
101,192,,17772,,Sumbawa,-8.5,117.433334
101,192,,18878,,Magelang,-7.482304,110.212097
101,192,,18976,,Flores,-8.616667,121.133333
101,192,,19404,,Wamena,-4.091407,138.947786
101,192,,19621,,Banten,-5.984875,106.048279
101,192,,19622,,Bukittinggi,-0.302638,100.372381
101,192,,19644,,Sumba Island,-9.699343,119.974053
101,192,,19806,,Aceh,5.558582,95.326996
101,192,,21717,,Jayapura,-2.533333,140.699997
101,192,,21719,,Berastagi,3.183333,98.51666
101,192,,21721,,Probolinggo,-7.75,113.216667
101,192,,102465,,Mojokerto,-7.470134,112.433382
101,192,,102488,,Tangerang,-6.18698,106.6306
101,192,,102505,,Trawas,-7.66608,112.593384
101,192,,105624,,Blitar,-8.1,112.15
101,192,,106038,,Bangka,-2.25,106
101,192,,106046,,Belitung,-2.808628,107.9599
101,192,,106056,,Pangandaran,-7.694831,108.657446
101,192,,106057,,Garut,-7.248728,107.909775
101,192,,106070,,Salatiga,-7.342633,110.503535
101,192,,106073,,Tanjung,-1.537901,115.532227
101,192,,106079,,Pekalongan,-6.8828,109.670506
101,192,,161613,,Kuning,4.1085,97.2408
101,192,,161614,,Langsa,4.473089,97.968184
101,192,,161640,,Banjar,-7.1955,107.4313
101,192,,161641,,Bintang,-7.25,107.2
101,192,,161643,,Buaran,-6.34833,106.72167
101,192,,161644,,Bulak,-6.3656,106.7594
101,192,,161657,,Cikarang,-6.270253,107.227249
101,192,,161658,,Cikeasudik,-6.39917,106.92639
101,192,,161662,,Cimanggis,-6.38778,106.8675
101,192,,161664,,Dalung,-6.41528,106.26222
101,192,,161671,,Gunungnyungcung,-6.45833,106.64806
101,192,,161672,,Kalibata,-6.3436,106.8186
101,192,,161690,,Pangguh,-7.09639,107.74917
101,192,,161691,,Pangkalanjati,-6.3234,106.7916
101,192,,161710,,Sukamanah,-7.34822,108.079
101,192,,161720,,Demak,-6.8833,110.6333
101,192,,161723,,Jati,-7.0714,110.6099
101,192,,161728,,Kembaran,-7.41139,109.28722
101,192,,161731,,Paras,-7.53333,110.53333
101,192,,161732,,Patikraja,-7.48667,109.22333
101,192,,161739,,Sukorejo,-7.85,111.4167
101,192,,161741,,Tegal,-6.8667,109.1333
101,192,,161745,,Bambu,-7.34222,112.71639
101,192,,161749,,Jember,-8.1667,113.7
101,192,,161760,,Tuban,-6.9,112.05
101,192,,161763,,Kalimantan,1.61667,109.18333
101,192,,161764,,Siantan,-0.03333,109.35
101,192,,161765,,Banjarbaru,-3.4167,114.8333
101,192,,161771,,Bontang,0.1333,117.5
101,192,,161774,,Raya,1.08333,118.53333
101,192,,161776,,Gedung,-5.23962,105.48405
101,192,,161780,,Anggrek,-2.4934,120.9098
101,192,,161781,,Babakan,-6.5442,106.7944
101,192,,161785,,Besar,0.92639,127.93922
101,192,,161787,,Bone,-4.605172,120.356598
101,192,,161790,,Cikampek,-6.4136,107.4594
101,192,,161791,,Cikini,-6.1925,106.8419
101,192,,161798,,Duri,1.262124,101.213093
101,192,,161804,,Indramayu,-6.326432,108.322916
101,192,,161807,,Kabil,1.07693,104.13219
101,192,,161810,,Kampungjawa,1.066669,127.449996
101,192,,161817,,Kebonkacang,-7.1558,106.615
101,192,,161831,,Kuningan,-6.9833,108.4833
101,192,,161838,,Merapi,-3.73992,103.67336
101,192,,161850,,Prabumulih,-3.438268,104.231018
101,192,,161866,,Tanjung Selor,2.91769,117.407536
101,192,,161869,,Bima,-8.4667,118.7167
101,192,,161875,,Indo,-4.6815,122.4304
101,192,,161881,,Abadi,0.6892,122.4885
101,192,,161889,,Sigunturmuda,-1.08333,100.43333
101,192,,161892,,Sunggal,3.55,98.6167
101,192,,161893,,Depok,-6.391389,106.829681
101,192,,214880,,Pelabuhan Ratu,-6.966437,106.566582
101,192,,214881,,Tawangmangu,-7.66325,111.1403
101,192,,246854,,Bondowoso,-7.918474,113.809175
101,192,,246860,,Cepu,-7.142114,111.595001
101,192,,246861,,Magetan,-7.655873,111.325493
101,192,,292827,,Lubuklinggau,-3.28963,102.8602
101,192,,292837,,Parepare,-4.016667,119.62361
101,192,,292865,,Kudus,-6.796217,110.843811
101,192,,390118,,Purwodadi,-7.0767,110.911
101,192,,390119,,Pacitan,-8.1945,111.101303
101,192,,390120,,Sorong,-0.8672,131.253319
101,192,,390126,,Malino,-5.242956,119.86715
101,192,,390127,,Sawahlunto,-0.652299,100.778961
101,192,,390128,,Sragen,-7.421368,111.017532
101,192,,390129,,Lamongan,-7.105662,112.414856
101,192,,390131,,Ternate,0.78627,127.382011
101,192,,390164,,Merauke,-8.254982,140.460205
101,192,,390221,,Sarolangun,-2.273573,102.687836
101,192,,390238,,Parapat,2.658595,98.939095
101,192,,512743,,Tentena,-1.625758,120.613403
101,192,,512755,,Raja Ampat,-1.087581,130.843991
101,192,,512833,,Lumajang,-8.12959,113.2224
101,192,,512856,,Cianjur,-6.81181,107.1454
101,192,,512857,,Gresik,-7.16067,112.647
101,192,,512858,,Mamuju,-2.675744,118.888583
101,192,,512875,,Klaten,-7.698744,110.602798
101,192,,512877,,Ciamis,-7.326405,108.357087
101,192,,512920,,Pangkal Pinang,-2.22417,106.1348
101,192,,512966,,Pematangsiantar,2.958127,99.077454
101,192,,512968,,Samosir,2.596691,98.835754
101,192,,512984,,Mentawai Island,-1.388605,98.93137
101,192,,513025,,Rantepao,-2.969,119.9
101,192,,513047,,Sibolga,1.742695,98.7834
101,192,,513057,,Jombang,-7.53387,112.2308
101,192,,513059,,Kotamobagu,0.737609,124.3088
101,192,,513076,,Payakumbuh,-0.22882,100.633
101,192,,513121,,Binjai,3.593261,98.494921
101,192,,513226,,Karimunjawa,-5.81917,110.459
101,192,,513245,,Belawan,3.783056,98.69056
101,192,,513269,,Kisaran,2.983333,99.61667
101,192,,513321,,Meulaboh,4.133333,96.11667
101,192,,513323,,Muara Enim,-3.65528,103.7817
101,192,,513358,,Banjarnegara,-7.39073,109.7005
101,192,,513379,,Kendal,-6.918418,110.202827
101,192,,513388,,Lhokseumawe,5.188366,97.14033
101,192,,513507,,Rote Island,-10.465868,123.383331
101,192,,513611,,Pati,-6.750021,111.038475
101,192,,513656,,Bajawa,-8.80797,120.9562
101,192,,669494,,Bitung,1.427,124.976
101,192,,669520,,Ujung Genteng,-7.36434,106.4082
101,192,,669525,,Maumere,-8.62447,122.2056
101,192,,669527,,Ende,-8.85793,121.6512
101,192,,669567,,Boyolali,-7.532222,110.6025
101,192,,669576,,Bukit Lawang,3.68333,97.65
101,192,,669640,,Sungai Liat,-1.87562,106.097
101,192,,670826,,Majalengka,-6.83333,108.1667
101,192,,671602,,Tarutung,1.989499,99.01291
101,192,,671622,,Jepara,-6.59384,110.6694
101,192,,671745,,Kepulauan Seribu,-6.03571,106.7485
101,192,,671806,,Bojonegoro,-7.15,111.8667
101,192,,694528,,Baturaja,-4.120008,104.168673
101,192,,702041,,Agam,-0.212173,100.170486
101,192,,702150,,Ruteng,-8.611573,120.464401
101,192,,702156,,Lahat,-3.782726,103.539909
101,192,,702165,,Batusangkar,-0.444942,100.593513
101,192,,702284,,Tanete,-5.348052,120.130005
101,192,,705325,,Kebumen,-7.674905,109.648464
101,192,,705347,,Tanjung Balai Karimun,0.995436,103.432555
101,192,,705374,,Batulicin,-3.455459,115.941357
101,192,,705380,,Berau,2.045087,117.361648
101,192,,706222,,Rembang,-6.720354,111.365735
101,192,,706671,,Karanganyar,-7.608136,110.983339
101,192,,706678,,Brebes,-6.840277,109.055456
101,192,,707842,,Martapura,-4.324919,104.346223
101,192,,708960,,Tanjung Balai,2.969457,99.798074
101,192,,709112,,Waingapu,-9.663299,120.270383
101,192,,709492,,Bau-Bau,-5.417557,122.689306
101,192,,709496,,Palopo,-2.97683,120.133513
101,192,,709529,,Painan,-1.266169,100.530556
101,192,,709532,,Timika,-4.550231,136.889562
101,192,,709723,,Takengon,4.622121,96.845953
101,192,,709724,,Pandeglang,-6.327113,106.1165
101,192,,709813,,Batang,-6.894038,109.721001
101,192,,709819,,Kalianda,-5.736009,105.59334
101,192,,710183,,Ambarawa,-7.24701,110.419828
101,192,,710239,,Banyuanget,-7.725052,113.620251
101,192,,710249,,Batukaras,-7.746679,108.496873
101,192,,710274,,Biringkanya,-5.106287,119.510693
101,192,,710342,,Cluring,-8.416315,114.199241
101,192,,710423,,Genteng,-8.364571,114.138204
101,192,,710477,,Iboih,5.87694,95.25472
101,192,,710599,,Labuhanpandan,-8.395195,116.722311
101,192,,710652,,Maninjau,-0.277329,100.257582
101,192,,710665,,Matur,-0.277715,100.282323
101,192,,710709,,Muaraenim,-3.656554,103.77268
101,192,,710711,,Muaratewe,-0.946719,114.897194
101,192,,710775,,Paiton,-7.717477,113.530493
101,192,,710776,,Palayangan,-7.194849,107.545359
101,192,,710778,,Pangkalanbuun,-2.67765,111.627147
101,192,,710803,,Pipulu,-3.968326,122.512495
101,192,,710811,,Popolii,-0.244364,122.151247
101,192,,710831,,Rantauprapat,2.098073,99.831069
101,192,,710839,,Rinondoran,1.562321,125.151534
101,192,,710946,,Tana Paser,-1.872622,116.178456
101,192,,710994,,Tuk Tuk,2.6689,98.8576
101,192,,711127,,Baubau,-5.466098,122.609264
101,192,,711810,,Gunungsitoli,1.285968,97.624804
101,192,,711860,,Pulau Una Una,-0.172219,121.600112
101,192,,711978,,Sangkulirang,1.075512,118.000631
101,192,,712035,,Pancur Batu,3.4774,98.5972
101,192,,712526,,Pringsewu,-5.355407,104.977411
101,192,,712892,,Simeulue Island,2.460838,96.347289
101,192,,712915,,Dompu,-8.539488,118.45433
101,192,,713202,,Madura Island,-7.023337,113.386574
101,192,,716186,,Pinrang,-3.793992,119.642872
101,192,,716194,,Bromo,-7.90869,112.924472
101,192,,717045,,Kai Ketjil,-5.781787,132.730882
101,192,,717277,,Anambas Islands,3.154396,106.229538
101,192,,717279,,Badung,-8.583333,115.183333
101,192,,718312,,Teluk Dalam,0.57863,97.818211
101,192,,718314,,Merek,2.9471,98.5227
101,192,,719278,,Moyo Island,-8.24409,117.55783
101,192,,719280,,Mengkendek,-3.16982,119.8816
101,192,,719281,,Karangtanjung,-6.2972,106.12335
101,192,,719282,,Membalong,-3.20764,107.62757
101,192,,719283,,Panawuan,-6.88046,108.50357
101,192,,719284,,Gunung Putri,-6.38612,106.94557
101,192,,719285,,Tanjung Morawa,3.53246,98.80649
101,192,,719583,,Salahutu,-3.613585,128.296432
101,192,,719780,,Tumpatan Nibung,3.608378,98.83907
101,192,,719782,,Sukaresik,-7.670254,108.582816
101,192,,720546,,Wakatobi,-5.565266,123.80045
101,192,,720560,,Ampana,-0.868241,121.585285
